,Location,Departure_airport,Destination,Arrival_airport,Age,Income,Car travel time,Car travel cost,Air travel time,Air travel cost,Mode,Aircraft
2742,Los Angeles city,LAX,San Francisco city,SFO,15-24,65290.0,7.545638888888889,75.4563888888889,3.696193116869494,50.60028545227325,Air,Narrowbody
2743,Houston city,AUS,Phoenix city,PHX,45-64,53600.0,13.171944444444444,131.71944444444443,9.906300208295445,97.71672293600899,Air,Widebody
2744,Denver city,DEN,Los Angeles city,LAX,15-24,72661.0,18.261027777777777,182.61027777777775,5.225372778664481,115.1795911799888,Air,Narrowbody
2745,New York city,EWR,Denver city,DEN,25-44,67046.0,32.29175,322.9175,7.069754994631531,190.40141909628713,Air,Widebody
2746,Los Angeles city,LAX,Columbus city,CLE,15-24,65290.0,40.100722222222224,401.00722222222225,10.046015577920056,264.4934942881923,Air,Narrowbody
2747,Chicago city,ORD,Los Angeles city,LAX,45-64,62097.0,35.83991666666667,358.3991666666667,7.441917756384887,200.11302973443154,Air,Widebody
2748,Houston city,AUS,Phoenix city,PHX,65+,53600.0,13.171944444444444,131.71944444444443,9.906300208295445,97.71672293600899,Air,Widebody
2749,Detroit city,DTW,Los Angeles city,LAX,45-64,32498.0,40.57886111111111,405.7886111111111,7.931682979476432,226.3186217067396,Air,Widebody
2750,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2751,New York city,EWR,Philadelphia city,PHL,25-44,67046.0,1.982361111111111,19.82361111111111,2.8809416686420595,20.23719059439736,Car,Narrowbody
2752,El Paso city,PHX,Philadelphia city,PHL,25-44,48866.0,37.445888888888895,374.45888888888896,14.93610965677378,263.62859321711557,Air,Narrowbody
2753,New York city,EWR,Portland city,PDX,25-44,67046.0,50.992666666666665,509.9266666666666,9.090595960886425,298.9658745243989,Air,Widebody
2754,New York city,EWR,New York city,EWR,15-24,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2755,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2756,Oklahoma City city,DFW,Los Angeles city,LAX,15-24,56456.0,23.377277777777778,233.77277777777778,8.884951386945884,136.51788064652132,Air,Widebody
2757,San Diego city,LAX,Seattle city,PDX,25-44,83454.0,21.339916666666667,213.39916666666667,7.869365370223107,116.35454367434758,Air,Narrowbody
2758,Jacksonville city,MCO,Philadelphia city,PHL,25-44,55531.0,16.041305555555553,160.41305555555553,7.418413197225114,99.48191668503456,Air,Widebody
2759,Los Angeles city,LAX,Phoenix city,PHX,25-44,65290.0,7.05225,70.5225,4.048233822937657,87.76557375898219,Air,Hydrogen-electric regional
2760,Los Angeles city,LAX,San Francisco city,SFO,45-64,65290.0,7.545638888888889,75.4563888888889,3.696193116869494,50.60028545227325,Air,Narrowbody
2761,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2762,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2763,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2764,Denver city,DEN,Los Angeles city,LAX,25-44,72661.0,18.261027777777777,182.61027777777775,5.225372778664481,115.1795911799888,Air,Narrowbody
2765,Tucson city,PHX,San Diego city,LAX,25-44,45227.0,8.989555555555556,89.89555555555556,5.192725574862852,48.008789667949216,Air,Widebody
2766,Philadelphia city,PHL,Chicago city,ORD,65+,49127.0,13.943666666666664,139.43666666666664,4.688341316821591,97.39459249993945,Air,Narrowbody
2767,Detroit city,DTW,Detroit city,DTW,25-44,32498.0,0.0,0.0,3.033444444444444,1000.0,Car,Narrowbody
2768,Phoenix city,PHX,Sacramento city,SMF,15-24,60914.0,13.641416666666666,136.41416666666666,5.011625871546883,150.12343607053344,Air,Hydrogen-electric regional
2769,New York city,EWR,Columbus city,CLE,45-64,67046.0,10.580749999999998,105.80749999999998,6.444812360030312,103.59470192385322,Air,Hydrogen-electric regional
2770,El Paso city,PHX,Chicago city,ORD,15-24,48866.0,26.844694444444443,268.4469444444444,13.726276966894025,188.05468391111947,Air,Narrowbody
2771,New York city,EWR,New York city,EWR,65+,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2772,New York city,EWR,Columbus city,CLE,15-24,67046.0,10.580749999999998,105.80749999999998,6.444812360030312,103.59470192385322,Air,Hydrogen-electric regional
2773,Phoenix city,PHX,New York city,EWR,45-64,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
2774,El Paso city,PHX,Columbus city,CLE,15-24,48866.0,29.337555555555557,293.3755555555556,16.30062670149974,224.25746551400687,Air,Narrowbody
2775,New York city,EWR,Chicago city,ORD,45-64,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
2776,Denver city,DEN,San Jose city,SFO,25-44,72661.0,22.24794444444445,222.47944444444448,5.845369841862466,130.87044816332758,Air,Narrowbody
2777,New York city,EWR,Chicago city,ORD,65+,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
2778,Chicago city,ORD,Detroit city,DTW,65+,62097.0,5.197777777777778,51.977777777777774,3.75025509704522,40.748539070067935,Air,Narrowbody
2779,Memphis city,MEM,New York city,EWR,45-64,41864.0,20.36888888888889,203.6888888888889,4.871286576548764,112.57390123167015,Air,Widebody
2780,Denver city,DEN,Charlotte city,CLT,65+,72661.0,28.556472222222222,285.5647222222222,6.37460525806844,174.74478473025204,Air,Narrowbody
2781,Los Angeles city,LAX,San Diego city,LAX,15-24,65290.0,0.6194999999999999,6.194999999999999,2.7838333333333334,1000.0,Car,Narrowbody
2782,Los Angeles city,LAX,San Jose city,SFO,45-64,65290.0,6.7981388888888885,67.98138888888889,4.127804227980605,50.60028545227325,Air,Narrowbody
2783,New York city,EWR,New York city,EWR,15-24,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2784,San Francisco city,SFO,Houston city,AUS,65+,119136.0,26.8165,268.165,11.626805313769399,187.1543746439108,Air,Narrowbody
2785,Milwaukee city,ORD,Jacksonville city,MCO,15-24,43125.0,21.76625,217.6625,9.3733986568287,115.8985219396174,Air,Widebody
2786,Los Angeles city,LAX,San Diego city,LAX,15-24,65290.0,0.6194999999999999,6.194999999999999,2.7838333333333334,1000.0,Car,Narrowbody
2787,Philadelphia city,PHL,Houston city,AUS,45-64,49127.0,32.52019444444444,325.2019444444444,11.447633571543772,159.86283068283157,Air,Widebody
2788,Charlotte city,CLT,Los Angeles city,LAX,25-44,65359.0,43.39227777777778,433.9227777777778,8.005054333128067,262.71710002447156,Air,Narrowbody
2789,Chicago city,ORD,New York city,EWR,45-64,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
2790,Philadelphia city,PHL,New York city,EWR,45-64,49127.0,1.982361111111111,19.82361111111111,3.0529714233965883,45.87566570739386,Car,Battery-electric commuter
2791,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2792,Phoenix city,PHX,Jacksonville city,MCO,25-44,60914.0,35.656444444444446,356.56444444444446,9.447637056892965,194.67802384164938,Air,Widebody
2793,Memphis city,MEM,New York city,EWR,65+,41864.0,20.36888888888889,203.6888888888889,4.871286576548764,112.57390123167015,Air,Widebody
2794,Houston city,AUS,Los Angeles city,LAX,65+,53600.0,20.13047222222222,201.3047222222222,11.070224587683246,135.36582773775723,Air,Widebody
2795,New York city,EWR,Portland city,PDX,25-44,67046.0,50.992666666666665,509.9266666666666,9.090595960886425,298.9658745243989,Air,Widebody
2796,El Paso city,PHX,Charlotte city,CLT,45-64,48866.0,29.577722222222224,295.77722222222224,14.207448680582093,219.85710432509757,Air,Narrowbody
2797,New York city,EWR,Los Angeles city,LAX,25-44,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2798,Jacksonville city,MCO,New York city,EWR,45-64,55531.0,17.704694444444446,177.04694444444445,7.631578557475822,121.64165528729764,Air,Narrowbody
2799,New York city,EWR,Seattle city,PDX,25-44,67046.0,50.69094444444444,506.9094444444444,12.38229040533087,298.9658745243989,Air,Widebody
2800,Memphis city,MEM,Philadelphia city,PHL,15-24,41864.0,18.813666666666663,188.13666666666663,4.6598337726500985,117.45569525231934,Air,Narrowbody
2801,Los Angeles city,LAX,New York city,EWR,15-24,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2802,Los Angeles city,LAX,Charlotte city,CLT,45-64,65290.0,43.39227777777778,433.9227777777778,8.005054333128067,262.71710002447156,Air,Narrowbody
2803,Houston city,AUS,New York city,EWR,65+,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
2804,Columbus city,CLE,Charlotte city,CLT,45-64,54902.0,8.645833333333334,86.45833333333334,6.610960747972222,106.245524490103,Air,Hydrogen-electric regional
2805,Charlotte city,CLT,Chicago city,ORD,15-24,65359.0,14.6065,146.065,4.582529718748047,84.92216664511814,Air,Narrowbody
2806,Houston city,AUS,New York city,EWR,25-44,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
2807,Detroit city,DTW,Mesa city,PHX,25-44,32498.0,35.633361111111114,356.33361111111117,7.001921795963007,191.6818037447893,Air,Widebody
2808,Charlotte city,CLT,Houston city,AUS,45-64,65359.0,24.65202777777778,246.52027777777778,10.569982044644567,129.63794746328784,Air,Narrowbody
2809,New York city,EWR,New York city,EWR,15-24,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2810,Los Angeles city,LAX,Jacksonville city,MCO,65+,65290.0,42.61497222222222,426.1497222222222,10.616628730292451,263.7858894262596,Air,Narrowbody
2811,New York city,EWR,Los Angeles city,LAX,45-64,67046.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2812,Memphis city,MEM,Philadelphia city,PHL,25-44,41864.0,18.813666666666663,188.13666666666663,4.6598337726500985,117.45569525231934,Air,Narrowbody
2813,Chicago city,ORD,Detroit city,DTW,15-24,62097.0,5.197777777777778,51.977777777777774,3.75025509704522,40.748539070067935,Air,Narrowbody
2814,Portland city,PDX,New York city,EWR,25-44,73159.0,50.992666666666665,509.9266666666666,9.090595960886425,339.52289733144636,Air,Narrowbody
2815,Sacramento city,SMF,Chicago city,ORD,15-24,65847.0,35.25183333333334,352.5183333333334,7.566824344657549,210.71426825701943,Air,Widebody
2816,New York city,EWR,Las Vegas city,LAS,15-24,67046.0,44.86305555555556,448.6305555555556,8.143232006453925,254.70210230040237,Air,Widebody
2817,Sacramento city,SMF,Sacramento city,SMF,45-64,65847.0,0.0,0.0,2.780777777777778,1000.0,Car,Narrowbody
2818,Los Angeles city,LAX,San Diego city,LAX,45-64,65290.0,0.6194999999999999,6.194999999999999,2.7838333333333334,1000.0,Car,Narrowbody
2819,Oklahoma City city,DFW,Denver city,DEN,45-64,56456.0,11.563,115.63000000000001,7.682709745350148,78.24265640131124,Air,Widebody
2820,Philadelphia city,PHL,Las Vegas city,LAS,45-64,49127.0,44.07647222222222,440.7647222222222,7.959637097253421,280.93181375055275,Air,Narrowbody
2821,El Paso city,PHX,New York city,EWR,45-64,48866.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
2822,Sacramento city,SMF,Seattle city,PDX,25-44,65847.0,14.554583333333332,145.54583333333332,7.121661946798511,65.35352608302139,Air,Widebody
2823,Chicago city,ORD,New York city,EWR,65+,62097.0,14.73025,147.3025,4.827858714836293,103.29442463248704,Air,Narrowbody
2824,Oklahoma City city,DFW,Portland city,PDX,45-64,56456.0,32.544583333333335,325.4458333333333,9.769197694103926,214.92124903032666,Air,Narrowbody
2825,New York city,EWR,Oklahoma City city,DFW,25-44,67046.0,27.19558333333333,271.9558333333333,9.191901787625737,156.93565454596578,Air,Widebody
2826,Phoenix city,PHX,New York city,EWR,15-24,60914.0,44.236666666666665,442.3666666666667,7.76583241027208,240.01277332385538,Air,Widebody
2827,New York city,EWR,New York city,EWR,65+,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2828,Philadelphia city,PHL,Los Angeles city,LAX,65+,49127.0,48.90125,489.0125,8.708112904443354,268.8691528831462,Air,Widebody
2829,Seattle city,PDX,New York city,EWR,25-44,97185.0,50.69094444444444,506.9094444444444,12.38229040533087,339.52289733144636,Air,Narrowbody
2830,Charlotte city,CLT,El Paso city,PHX,25-44,65359.0,29.577722222222224,295.77722222222224,14.207448680582093,194.02830931491945,Air,Widebody
2831,New York city,EWR,New York city,EWR,15-24,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2832,Columbus city,CLE,Charlotte city,CLT,25-44,54902.0,8.645833333333334,86.45833333333334,6.610960747972222,106.245524490103,Air,Hydrogen-electric regional
2833,Chicago city,ORD,Philadelphia city,PHL,65+,62097.0,13.943666666666664,139.43666666666664,4.688341316821591,97.39459249993945,Air,Narrowbody
2834,New York city,EWR,New York city,EWR,25-44,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2835,Charlotte city,CLT,Phoenix city,PHX,25-44,65359.0,37.06836111111112,370.68361111111125,6.842587569470982,194.02830931491945,Air,Widebody
2836,New York city,EWR,New York city,EWR,15-24,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2837,Columbus city,CLE,Philadelphia city,PHL,25-44,54902.0,9.128694444444443,91.28694444444443,6.249696436077016,93.5969046346758,Air,Hydrogen-electric regional
2838,Philadelphia city,PHL,Mesa city,PHX,25-44,49127.0,42.48458333333333,424.8458333333333,7.737054101218224,232.41249041234005,Air,Widebody
2839,New York city,EWR,New York city,EWR,45-64,67046.0,0.0,0.0,2.6993333333333336,1000.0,Car,Narrowbody
2840,Washington city,BWI,Memphis city,MEM,25-44,90842.0,16.06147222222222,160.6147222222222,4.90432293949171,106.26164801684092,Air,Narrowbody
2841,Los Angeles city,LAX,Los Angeles city,LAX,15-24,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2842,Los Angeles city,LAX,Los Angeles city,LAX,25-44,65290.0,0.0,0.0,3.0121111111111114,1000.0,Car,Narrowbody
2843,Chicago city,ORD,Los Angeles city,LAX,25-44,62097.0,35.83991666666667,358.3991666666667,7.441917756384887,200.11302973443154,Air,Widebody
2844,Tucson city,PHX,Jacksonville city,MCO,15-24,45227.0,33.66952777777778,336.6952777777778,11.30355372355963,194.67802384164938,Air,Widebody
2845,Philadelphia city,PHL,Mesa city,PHX,25-44,49127.0,42.48458333333333,424.8458333333333,7.737054101218224,232.41249041234005,Air,Widebody
2846,Denver city,DEN,Philadelphia city,PHL,45-64,72661.0,31.505166666666668,315.0516666666667,6.9012085135009915,208.3625870948784,Air,Narrowbody
2847,Mesa city,PHX,Los Angeles city,LAX,15-24,61640.0,7.439138888888889,74.3913888888889,3.7308922415295185,48.008789667949216,Air,Widebody
2848,Sacramento city,SMF,Sacramento city,SMF,25-44,65847.0,0.0,0.0,2.780777777777778,1000.0,Car,Narrowbody
2849,Houston city,AUS,Phoenix city,PHX,25-44,53600.0,13.171944444444444,131.71944444444443,9.906300208295445,97.71672293600899,Air,Widebody
2850,Seattle city,PDX,Los Angeles city,LAX,65+,97185.0,21.883166666666664,218.83166666666665,8.097643148000884,116.35454367434758,Air,Narrowbody
2851,Jacksonville city,MCO,Detroit city,DTW,45-64,55531.0,19.185361111111117,191.85361111111118,7.870086007148845,111.04966239731078,Air,Widebody
2852,New York city,EWR,Denver city,DEN,15-24,67046.0,32.29175,322.9175,7.069754994631531,190.40141909628713,Air,Widebody
2853,Chicago city,ORD,Oklahoma City city,DFW,25-44,62097.0,14.344722222222222,143.44722222222222,8.09531164670994,108.7862141790189,Air,Narrowbody
2854,San Jose city,SFO,San Francisco city,SFO,25-44,117324.0,1.0578333333333332,10.578333333333331,3.196,1000.0,Car,Narrowbody
2855,Los Angeles city,LAX,New York city,EWR,25-44,65290.0,50.18533333333334,501.8533333333334,8.897570634384506,313.61143633924394,Air,Narrowbody
2856,San Jose city,SFO,New York city,EWR,45-64,117324.0,51.82394444444445,518.2394444444445,9.650724419501692,295.8709623265728,Air,Widebody
2857,New York city,EWR,San Jose city,SFO,15-24,67046.0,51.82394444444445,518.2394444444445,9.650724419501692,335.9936071130333,Air,Narrowbody
2858,Phoenix city,PHX,Los Angeles city,LAX,25-44,60914.0,7.05225,70.5225,3.565086685973963,48.008789667949216,Air,Widebody
2859,San Jose city,SFO,Philadelphia city,PHL,25-44,117324.0,51.03736111111111,510.37361111111113,9.474817688500599,328.2651594804369,Air,Narrowbody
2860,Houston city,AUS,New York city,EWR,25-44,53600.0,34.07541666666667,340.7541666666667,11.664814052648198,168.45886900916858,Air,Widebody
2861,New York city,EWR,Chicago city,ORD,25-44,67046.0,14.73025,147.3025,4.827858714836292,91.81193240438456,Air,Widebody
2862,San Diego city,LAX,New York city,EWR,45-64,83454.0,50.06330555555555,500.63305555555553,8.669292856606729,313.61143633924394,Air,Narrowbody
2863,New York city,EWR,El Paso city,PHX,25-44,67046.0,39.00111111111111,390.01111111111106,15.13069352138319,240.01277332385538,Air,Widebody
2864,Los Angeles city,LAX,Columbus city,CLE,45-64,65290.0,40.100722222222224,401.00722222222225,10.046015577920056,264.4934942881923,Air,Narrowbody
2865,New York city,EWR,Denver city,DEN,25-44,67046.0,32.29175,322.9175,7.069754994631531,190.40141909628713,Air,Widebody
2866,New York city,EWR,San Jose city,SFO,25-44,67046.0,51.82394444444445,518.2394444444445,9.650724419501692,335.9936071130333,Air,Narrowbody
2867,Sacramento city,SMF,Phoenix city,PHX,25-44,65847.0,13.641416666666666,136.41416666666666,4.141057653676905,88.09918071446701,Air,Narrowbody
2868,Los Angeles city,LAX,Sacramento city,SMF,65+,65290.0,7.475888888888889,74.75888888888889,3.7958439597518336,55.19609895137527,Air,Narrowbody
2869,Denver city,DEN,Los Angeles city,LAX,25-44,72661.0,18.261027777777777,182.61027777777775,5.225372778664481,115.1795911799888,Air,Narrowbody
2870,Los Angeles city,LAX,Philadelphia city,PHL,65+,65290.0,48.90125,489.0125,8.708112904443356,305.20203182534925,Air,Narrowbody
2871,New York city,EWR,San Francisco city,SFO,15-24,67046.0,51.29608333333333,512.9608333333333,9.21911330839058,335.9936071130333,Air,Narrowbody
2872,Washington city,BWI,Los Angeles city,LAX,25-44,90842.0,47.40863888888889,474.0863888888889,8.966859630550209,259.68112847104294,Air,Widebody
2873,New York city,EWR,Jacksonville city,MCO,45-64,67046.0,17.704694444444446,177.04694444444445,7.631578557475822,121.64165528729764,Air,Narrowbody
2874,Phoenix city,PHX,Houston city,AUS,65+,60914.0,13.171944444444444,131.71944444444443,9.906300208295445,110.02796604916348,Air,Narrowbody
2875,New York city,EWR,Milwaukee city,ORD,65+,67046.0,16.824749999999998,168.24749999999997,6.116219825947404,91.81193240438456,Air,Widebody
